Close,Date,High,Low,Open,Volume,sma_close_5,sma_close_10,sma_close_20,sma_close_50,sma_close_100,sma_close_200,ema_close_5,ema_close_10,ema_close_20,ema_close_50,ema_close_100,ema_close_200,ema_close_12,ema_close_26,macd_close_12_26,signal_macd_close_12_26_9,rsi_close_14,ema_close_14,trix_close_14,stoch_14,signal_stoch_14,stochrsi_rsi_14,cci_tp_20,wr_close_14,atr_close_14,obv_close|volume_1,cmf_close|volume_21,mfi_tp|volume_15,sma_close_14,pgo_close_14,atr_signal,cci_signal,cmf_21_signal,ema_5_10_signal,ema_20_100_signal,macd_signal,mfi_signal,obv_1_signal,pgo_signal,rsi_signal,sma_5_10_signal,sma_20_100_signal,stochrsi_signal,stoch_signal,trix_signal,wr_signal,Symbol,close_price_change
288.5,2015-06-11,297.2,286.5,296.0,19782305,287.06999999999914,295.94000000000057,304.93750000000006,312.0910000000001,326.4164999999992,776.8762499999995,290.00115998801544,294.5418340610572,301.3667735049063,318.8386131411367,413.0643358775362,633.3671955924774,296.2384648188298,304.1127849554536,-7.874320136623794,-5.852313203908259,36.692482821940324,297.75247689439516,-0.2767618930771156,21.086675291073693,23.06996910031644,33.988278618968806,-85.5260274372939,-78.91332470892631,8.386917056308299,-144008698,-0.08012894687663205,39.55075563514449,300.63571428571464,-1.4469815552291232,Low Volatility,Neutral,Sell,Sell,Sell,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Sell,Neutral,ICICIBANK,0
1000.2,2015-06-11,1018.55,994.7,1017.6,2273544,1006.5700000000018,1014.8900000000006,1017.3974999999995,1012.5460000000005,1033.2470000000008,967.0802499999992,1007.3065844957785,1011.1290498192,1012.3781026651654,1014.8567089936113,1007.0443999877198,963.7038957072592,1011.796608394261,1012.604954453714,-0.8083460594529015,1.3849372344200896,45.19703785350243,1012.1372517239954,0.03789361605800623,8.972267536704738,17.9907558455681,0.17322644593890024,-69.93491995629783,-91.02773246329527,19.99925882758609,16065602,0.12687046756847128,49.923944292119316,1019.1000000000001,-0.9450350216944176,Low Volatility,Neutral,Buy,Sell,Buy,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Buy,Oversold,HDFCBANK,0
546.75,2015-06-11,570.2,545.05,567.9,7608358,554.3900000000006,559.6200000000009,563.1674999999999,554.9970000000013,563.2670000000003,504.06949999999966,555.0803520167417,557.734278161336,558.8471749893866,557.7612124170473,565.5158382101504,654.8564181921307,558.3034700163562,558.6624561793703,-0.3589861630141513,1.58095583990474,44.86798821283418,558.6380742855844,0.05475260311528763,16.285998013902763,35.948361469712246,0.0,-87.83897979566125,-83.71400198609724,15.983183750516917,96515630,-0.024580071099643976,57.07566944531113,562.4999999999993,-0.9854106819919368,Low Volatility,Neutral,Sell,Sell,Sell,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Buy,Oversold,AXISBANK,0
295.95,2015-06-12,297.0,287.15,289.5,18862337,289.43999999999915,293.8100000000005,304.1175,311.63600000000014,325.8474999999992,770.9577499999995,291.984106658677,294.79786423177404,300.85089031396285,317.9410204689353,410.745240117585,630.0098105617064,296.1940856159329,303.5081342180126,-7.314048602079652,-6.144660283542538,43.660360724196245,297.5121466418091,-0.2945671137810158,40.36222509702451,30.96162138852939,66.14521164594352,-62.132152460471616,-59.63777490297548,8.4914229808581,-125146361,-0.027970809023668296,46.07145778370397,299.4785714285718,-0.4155453610691796,Low Volatility,Neutral,Sell,Sell,Sell,Sell,Neutral,Buy,Neutral,Neutral,Sell,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,1
1009.15,2015-06-12,1010.85,990.15,1001.0,1632086,1006.0500000000017,1010.7500000000006,1018.3499999999997,1011.9910000000004,1033.4070000000006,967.9924999999992,1007.921056330519,1010.7692225793454,1012.0706643161021,1014.632916484058,1007.0860950374679,964.156095749973,1011.389437872067,1012.349031901587,-0.9595940295199625,0.9160309816320793,48.730517413918854,1011.7389514941294,0.02955047425269685,28.85345482156415,23.8654047205157,18.7391989600647,-84.45382373630852,-71.14654517843584,20.04931176847299,17697688,0.14679041630631826,43.5277377214486,1018.0714285714287,-0.4449743050760177,Low Volatility,Neutral,Buy,Sell,Buy,Sell,Neutral,Buy,Neutral,Neutral,Sell,Sell,Sell,Buy,Buy,Neutral,HDFCBANK,1
551.45,2015-06-12,552.5,540.8,547.0,5518696,555.0000000000007,556.2250000000009,562.6375,554.7550000000014,563.6410000000003,504.93774999999965,553.8702346778279,556.5916821320021,558.1426821332545,557.5137138908887,565.2373067604444,653.8274986081294,557.2490900138398,558.1282001660837,-0.8791101522439249,1.0889426414750072,47.019877096907074,557.6796643808398,0.03941250519998138,25.62065541211536,31.148626282688085,13.551924616531597,-122.3086437870897,-74.37934458788463,15.677242054050277,102034326,-0.005562418085957913,51.193411546684445,561.7392857142851,-0.6563198857816163,Low Volatility,Sell,Sell,Sell,Sell,Sell,Neutral,Divergence,Neutral,Neutral,Sell,Sell,Sell,Buy,Buy,Neutral,AXISBANK,1
299.2,2015-06-15,300.35,293.2,295.0,15473368,292.6499999999992,292.08500000000055,303.265,311.3100000000002,325.3009999999992,764.8002499999996,294.389404439118,295.5982525532696,300.693662665014,317.20607848976135,408.53642348159326,626.7181706556198,296.65653398271246,303.18901316482646,-6.5324791821140025,-6.222224063256831,46.43033631401165,297.73719375623455,-0.3017363264875932,48.771021992237976,36.739974126778634,78.92871916108096,-33.67550227123871,-51.228978007762024,8.39560705365362,-109672993,0.025079649841028315,50.652715766032294,298.7285714285718,0.05615181468301735,Low Volatility,Neutral,Buy,Sell,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,1
550.05,2015-06-15,555.0,545.35,553.9,5896234,554.2900000000006,553.3850000000009,561.765,554.5520000000013,563.9935000000003,505.7144999999997,552.5968231185519,555.4022853807289,557.371950501516,557.221019228501,564.9365680127129,652.7948866816804,556.1415377040183,557.529814968596,-1.3882772645777095,0.5934986602644639,46.43843239987192,556.6623757967278,0.023962939728442236,22.840119165839116,21.582257530619206,9.890167375614732,-94.10296821645116,-77.15988083416089,15.246724764473756,96138092,-0.0059034419133547145,56.50840330099176,560.7249999999993,-0.7001503709749585,Low Volatility,Neutral,Sell,Sell,Sell,Sell,Neutral,Sell,Neutral,Neutral,Buy,Sell,Sell,Neutral,Buy,Neutral,AXISBANK,0
1005.2,2015-06-15,1013.75,1000.0,1002.0,1499957,1006.4000000000017,1007.6500000000005,1018.1174999999997,1011.6410000000005,1033.4455000000007,968.8567499999991,1007.0140375536794,1009.756636655828,1011.4163153336162,1014.2629981905656,1007.0487466208843,964.5644928071873,1010.4372166609797,1011.819473982951,-1.382257321971224,0.45637332091141875,47.281581139012474,1010.8670912949121,0.02123007696448115,22.854973424449604,20.226898594239326,11.126048637649543,-67.80090131145997,-77.1450265755504,19.599360927866208,16197731,0.1450814306859594,44.50577191155801,1016.4857142857145,-0.5758205243145716,Low Volatility,Neutral,Buy,Sell,Buy,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Buy,Neutral,HDFCBANK,0
551.15,2015-06-16,553.95,540.05,550.0,6283177,552.7800000000007,553.1900000000009,561.2499999999999,554.1820000000013,564.2155000000004,506.4809999999996,552.1145487457013,554.6291425842327,556.779383787086,556.9829400430696,564.6635666659265,651.7834947744001,555.373608826477,557.0572360820335,-1.6836272555564165,0.13807347710028778,46.993069495855906,555.9273923571641,0.00960211445643786,25.02482621648464,24.495200264813167,13.383098711400349,-95.87728893586457,-74.97517378351536,15.15053013843961,102421269,0.006669869913555292,54.21039109229917,558.8214285714279,-0.5063472037829295,Low Volatility,Neutral,Buy,Sell,Sell,Sell,Neutral,Divergence,Neutral,Neutral,Sell,Sell,Sell,Neutral,Buy,Neutral,AXISBANK,1
1008.4,2015-06-16,1010.45,997.05,1000.0,1502631,1007.7100000000015,1007.6100000000006,1018.1599999999999,1011.1440000000006,1033.4840000000006,969.7794999999991,1007.4760250357863,1009.5099754456774,1011.1290472066052,1014.0330766928963,1007.0755041135401,965.0006670081109,1010.1237987131367,1011.5661796138435,-1.4423809007067803,0.07662247658777893,48.61456791647335,1010.5381457889239,0.014028496000633297,27.71450265755504,26.47431030118943,18.12996515927649,-72.34191627255346,-72.28549734244496,19.156549433017197,17700362,0.1420260968578838,38.50258905886224,1014.3607142857145,-0.3111580353527003,Low Volatility,Neutral,Buy,Sell,Buy,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Sell,Neutral,Buy,Neutral,HDFCBANK,1
302.05,2015-06-16,303.0,293.9,297.05,14389204,295.63999999999913,291.84000000000054,302.6,310.88800000000015,324.7134999999992,758.5959999999994,296.94293629274534,296.77129754358424,300.8228376492984,316.61172247055504,406.4277814324528,623.48764159437,297.48629798537206,303.10464181928376,-5.618343833911695,-6.1014480173878045,48.80726627047617,298.3122345887366,-0.29872533414401875,56.14489003880984,48.426045709357346,89.89831112179729,-18.027988883156524,-43.855109961190166,8.445920835535668,-95283789,0.047708414900111476,54.666653366317995,297.9357142857147,0.4871328768527772,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,1
549.25,2015-06-17,557.4,547.6,553.1,4522392,549.7300000000007,553.0250000000009,560.8,553.7860000000013,564.1940000000003,507.2562499999996,551.159699163801,553.6511166598267,556.0622996168873,556.6796874923609,564.358347524027,650.7632609955504,554.4315151608652,556.4789222981792,-2.047407137314053,-0.2990226457825805,46.10499537193945,555.0370733762089,-0.004184126140288116,21.251241310824312,23.03872889771615,7.790285034873906,-66.63137151093325,-78.74875868917569,14.7683494142642,97898877,0.008877350473426257,54.33093982836926,557.0071428571421,-0.5252545588913095,Low Volatility,Neutral,Buy,Sell,Sell,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Sell,Neutral,AXISBANK,0
1004.7,2015-06-17,1013.5,999.5,1009.0,2421567,1005.5300000000013,1007.5250000000008,1017.1924999999999,1010.5990000000005,1033.3215000000005,970.7002499999992,1006.5506833571909,1008.6354344555541,1010.5167569964523,1013.6670736853317,1007.0284644281235,965.3956852468363,1009.2893681418849,1011.0575737165217,-1.768205574636795,-0.29234313365713593,47.1306717131387,1009.7597263504008,0.0070043640798751056,22.09567198177686,24.221716021260335,10.333124777474522,-62.43017741298405,-77.90432801822314,18.78822447351486,15278795,0.11779944301565946,42.541885168314224,1012.5964285714289,-0.42028604579214834,Low Volatility,Neutral,Buy,Sell,Buy,Sell,Neutral,Sell,Neutral,Neutral,Sell,Sell,Sell,Neutral,Buy,Neutral,HDFCBANK,0
301.35,2015-06-17,304.3,300.05,304.25,15317701,297.4099999999991,292.40000000000055,301.73,310.4900000000001,324.0494999999992,752.3889999999996,298.41195752849694,297.6037888992962,300.8730435874604,316.0132235501411,404.3470332852755,620.2822919267643,298.0807136799302,302.9746683511887,-4.893954671258484,-5.8599493481619405,48.24108899959769,298.7172699769051,-0.2890136684287564,54.33376455368697,53.08322552824483,87.28538867447084,0.21784755983530246,-45.66623544631303,8.146212204425076,-110601490,0.027217471281930927,55.32181479439617,296.996428571429,0.5344289246732503,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,0
550.05,2015-06-18,554.8,547.4,551.7,5579425,550.3900000000007,552.390000000001,559.7799999999999,553.6300000000014,564.2220000000003,508.0132499999997,550.789799442534,552.9963681762217,555.4896996533743,556.4196997475625,564.0750139096898,649.7611389955947,553.7574359053474,556.0027058316474,-2.2452699263000113,-0.6882721018860667,46.562904516685144,554.372130259381,-0.01658089491090243,22.840119165839116,23.03872889771615,13.692035987525765,-64.8119823213629,-77.15988083416089,14.242038741815287,103478302,0.02226066236194901,46.45701904847112,554.4821428571421,-0.3112014324275893,Low Volatility,Neutral,Buy,Sell,Sell,Sell,Neutral,Divergence,Neutral,Neutral,Sell,Sell,Sell,Neutral,Sell,Neutral,AXISBANK,1
1019.6,2015-06-18,1023.8,1002.25,1005.9,2107929,1009.4100000000014,1007.9900000000007,1016.9374999999998,1010.3360000000005,1033.3180000000007,971.6357499999992,1010.9004555714607,1010.6289918272714,1011.3818277586948,1013.8997374623776,1007.2774057265765,965.9350316622907,1010.8756191969796,1011.6903460338164,-0.8147268368367122,-0.3968198742930512,53.31111748975168,1011.0717628370141,0.00391051909383376,44.722854973424504,31.511009870918638,65.87841183623732,-6.08440234983872,-55.277145026575496,18.98549415397863,17386724,0.1328230498267083,51.99662166730407,1010.3857142857147,0.4853329410103536,Low Volatility,Neutral,Buy,Buy,Buy,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Neutral,HDFCBANK,1
303.35,2015-06-18,305.7,302.35,304.55,14050420,300.3799999999991,293.72500000000053,301.22,310.2090000000002,323.3984999999992,746.1809999999995,300.05797168566465,298.64855455396963,301.10894419817845,315.51662654817477,402.34709203210167,617.1287367832144,298.8913731137871,303.00247069554507,-4.111097581757974,-5.510178994881147,50.0248580441206,299.33496731331775,-0.2731544081302251,59.508408796895246,56.66235446313059,98.87963247785373,17.091994817186304,-40.491591203104754,7.875054189822526,-96551070,0.006639607470016452,55.90826198855869,296.0035714285719,0.9328733992614844,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,1
551.55,2015-06-19,555.4,548.25,554.0,6783585,550.4100000000008,552.7050000000011,558.9249999999998,553.5430000000013,564.0900000000004,508.75699999999966,551.043199628356,552.7333921441814,555.1144901625768,556.228731130011,563.8269938322701,648.7839137319569,553.4178303814477,555.6728757700438,-2.255045388596045,-1.0016267592280625,47.46421002594685,553.9958462247969,-0.026799344466301608,29.64652223489166,24.579294237185156,34.83762625177978,-53.042812357917605,-70.35347776510834,13.735464545970025,110261887,-0.02123135130569426,48.307191547627404,552.5607142857135,-0.07358428121094049,Low Volatility,Neutral,Sell,Sell,Sell,Sell,Neutral,Buy,Neutral,Neutral,Sell,Sell,Sell,Neutral,Sell,Neutral,AXISBANK,1
1030.5,2015-06-19,1034.95,1013.15,1024.8,935581,1013.6800000000015,1009.8650000000007,1017.2474999999998,1010.2350000000005,1033.4105000000006,972.5544999999993,1017.4336370476406,1014.2419024041311,1013.2026060673905,1014.5507281501275,1007.7372590785254,966.5774691581884,1013.8947547051366,1013.0836537350152,0.8111009701214016,-0.15523570541016063,57.24837273978366,1013.6621944587456,0.006068631656018774,80.45862412761723,49.09238369427269,100.0,58.33160652437714,-19.54137587238277,19.18653028583783,18322305,0.14160078796330014,51.26855065125519,1009.9785714285717,1.0695747623829495,Low Volatility,Neutral,Buy,Buy,Buy,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,1
304.55,2015-06-19,306.0,300.4,300.4,8236721,302.0999999999991,295.77000000000055,300.76750000000004,309.99800000000016,322.74599999999924,740.0059999999995,301.5553144571098,299.72154463506604,301.4366637983519,315.08656276197183,400.4105159522581,614.0185005963168,299.7619310962814,303.11710249587503,-3.355171399593644,-5.079177475823647,51.113483580630586,300.0303050048754,-0.25244573496947464,65.1413189771198,59.66116410923391,100.0,20.894810575568407,-34.858681022880205,7.712550319120498,-88314349,0.04652916135810439,49.85135956247461,295.1535714285719,1.2183296293228738,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,ICICIBANK,1
572.15,2015-06-22,575.9,556.55,556.55,7325101,554.8300000000008,554.560000000001,559.4274999999998,553.5430000000013,564.1600000000003,509.6239999999996,558.0787997522373,556.2636844816029,556.7369196709028,556.8530946151086,563.9918058355914,648.0213872271613,556.2997026304558,556.8934034907813,-0.5937008603254981,-0.9200415794475496,57.95298939845803,556.4164000614907,-0.026298174647659617,89.95983935742973,47.48216025272029,100.0,61.998299022512995,-10.040160642570275,14.493645649831135,117586988,0.025084574420555478,54.03537634188538,553.9214285714278,1.2576940177079998,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Overbought,AXISBANK,1
315.05,2015-06-22,315.9,306.05,306.4,15566944,305.2699999999991,298.9600000000006,300.9125,309.8870000000001,322.1894999999992,734.0097499999995,306.05354297140656,302.5085365195995,302.7331720080327,315.08512892816907,398.7202087056787,611.0436896451097,302.1139416968535,304.0010208295139,-1.8870791326604035,-4.440757807190999,59.43923364703568,302.03293100422536,-0.2208444370989548,97.60900140646986,74.08624306016154,100.0,83.06646390552957,-2.390998593530146,7.972368153469657,-72747405,0.09840144567295038,51.67446371108123,295.90714285714336,2.401150671212479,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Overbought,ICICIBANK,1
1047.15,2015-06-22,1056.9,1028.5,1032.1,1362413,1022.0700000000018,1014.2350000000006,1018.4275,1010.0560000000005,1033.4540000000006,973.5729999999992,1027.3390913650937,1020.2251928761071,1016.4356912038295,1015.8291309677696,1008.5177093938022,967.3791858829825,1019.0109462889618,1015.6070867916808,3.4038594972810188,0.5565833351280752,62.45655986468461,1018.1272351975796,0.015425563229832153,85.39325842696631,70.19157917600252,100.0,143.45230138573206,-14.606741573033682,19.844635265422433,19684718,0.14989285389676024,56.25855879543102,1012.7178571428575,1.7350856993142947,Low Volatility,Buy,Buy,Buy,Buy,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,1
313.5,2015-06-23,316.8,312.0,314.95,11903334,307.5599999999991,301.6000000000006,301.1025000000001,309.7910000000001,321.4894999999992,728.0369999999996,308.53569531427104,304.5069844251268,303.75858419774386,315.02296700941736,397.03267982041774,608.0830559172977,303.86564297426065,304.70464891621657,-0.8390059419559179,-3.720407434143983,57.872364996922116,303.56187353699534,-0.18426552637865223,90.94650205761313,84.56560748040083,94.79643594179605,92.58934315961108,-9.053497942386866,7.745770428221318,-84650739,0.08582310880846859,56.915621082104174,297.1750000000005,2.1076018391301883,Low Volatility,Neutral,Buy,Buy,Sell,Sell,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Overbought,ICICIBANK,0
571.3,2015-06-23,579.5,566.3,575.6,6608481,558.8600000000008,555.820000000001,559.7799999999997,553.6080000000013,563.9520000000005,510.4924999999996,562.4858665014915,558.9975600304024,558.1238797022454,557.41963992432,564.1365225517184,647.2579903393289,558.6074406873088,557.9605587877605,0.6468818995482479,-0.6066568836483902,57.44336996330202,558.4008800532919,-0.019135324708179326,79.21419518377684,66.27351892536619,96.10531609492006,83.03062325253092,-20.78580481622316,14.40124238912871,110978507,0.028168860202577122,61.33183821411666,555.3785714285706,1.1055593775331656,Low Volatility,Neutral,Buy,Buy,Sell,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Sell,Sell,Neutral,AXISBANK,0
1052.1,2015-06-23,1061.2,1042.5,1052.0,1413795,1030.8100000000018,1019.2600000000006,1019.6624999999998,1010.2450000000005,1033.2345000000005,974.6209999999992,1035.5927275767292,1026.0206123531784,1019.8322920415601,1017.2515179886415,1009.3807250493704,968.2221790582762,1024.1015699368138,1018.3102655478525,5.791304388961294,1.603527545894719,63.86593434498162,1022.6569371712357,0.030132832798836977,87.1921182266008,84.34800026039461,100.0,156.730550120615,-12.807881773399194,19.762875603606364,21098513,0.15339210755949645,61.68691550319905,1016.0428571428575,1.8244886817261854,Low Volatility,Buy,Buy,Buy,Buy,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,1
317.75,2015-06-24,320.4,312.65,313.7,13622637,310.83999999999907,304.12500000000057,301.3325000000001,309.80800000000016,320.8264999999992,721.9242499999996,311.607130209514,306.9148054387401,305.0910999884349,315.1299094796363,395.4627257645679,605.1941697887673,306.00169790129746,305.67097121871905,0.3307266825784154,-2.9101806107995034,60.9147501798376,305.4536237320626,-0.14244366062543226,93.38327091136085,93.97959145848118,100.0,107.7773031467963,-6.616729088639151,7.746072540491225,-71028102,0.10486270803389944,64.44747607079515,299.1500000000005,2.401216862193234,Low Volatility,Buy,Buy,Buy,Sell,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Overbought,ICICIBANK,1
571.5,2015-06-24,577.4,567.2,572.0,5427984,563.3100000000009,556.520000000001,559.4649999999998,553.7180000000012,563.7610000000004,511.35624999999965,565.490577667661,561.2707309339655,559.3977959210791,557.9718109076799,564.2823339863378,646.5041794901814,560.5909113507997,558.9634803590376,1.6274309917621395,-0.15983930856628425,57.537986375900374,560.1474293795196,-0.007848923778719187,79.72116603295314,82.96506685805336,96.82840668739405,81.49438637242925,-20.27883396704687,14.10115364704746,116406491,0.012819381117529966,60.98169317927199,556.457142857142,1.0667820179384908,Low Volatility,Neutral,Buy,Buy,Sell,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Neutral,AXISBANK,1
1045.8,2015-06-24,1057.8,1042.7,1054.0,1566849,1039.0300000000018,1022.2800000000004,1020.0449999999997,1010.3850000000004,1033.1090000000006,975.6669999999991,1038.9951517178195,1029.6168646526005,1022.3054070852211,1018.3710663028124,1010.101898810769,968.9940976746118,1027.4397899465348,1020.3465421739376,7.093247772597238,2.7014715912352227,60.74063445682106,1025.7426788817377,0.04605203512430247,78.32512315270925,83.63683326875862,83.28883300668845,128.8942416093349,-21.674876847290747,19.429813060490925,19531664,0.10273066368535809,61.243354333918425,1018.2464285714289,1.4181079016451905,Low Volatility,Buy,Buy,Buy,Buy,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Sell,Buy,Neutral,HDFCBANK,0
314.8,2015-06-25,319.65,313.2,316.35,16713846,313.12999999999903,306.7550000000006,301.3475000000001,309.80400000000014,320.17149999999924,715.7142499999995,312.671420139676,308.3484771771509,306.0157571323935,315.1169718529839,393.8654440662596,602.3046755620135,307.3552828395594,306.34719557288804,1.008087266671339,-2.1265270353053354,57.79475914724152,306.6998072344543,-0.10114953775053077,86.01747815230969,90.11575037376112,90.1225370454733,99.00152310034846,-13.982521847690318,7.653495930455958,-87741948,0.058508530130581146,64.61325372501236,301.3428571428576,1.7583001257754232,Low Volatility,Neutral,Buy,Buy,Sell,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Sell,Overbought,ICICIBANK,0
570.05,2015-06-25,577.9,567.05,568.1,5953158,567.3100000000007,558.850000000001,559.2349999999998,554.1150000000013,563.4665000000005,512.2202499999996,567.010385111774,562.8669616732445,560.412291547643,558.4454653818885,564.3965451945292,645.7434413858015,562.046155758369,559.784704036146,2.2614517222230006,0.3244188975915727,56.55623297903971,561.467772128917,0.004976940328011522,76.04562737642577,78.32699619771871,89.32551553030888,83.44755116958406,-23.954372623574233,13.868928386543624,110453333,-0.03421884506398821,53.957500595249506,558.0035714285706,0.8685911582842596,Low Volatility,Neutral,Sell,Buy,Sell,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Neutral,AXISBANK,0
1065.0,2015-06-25,1070.85,1042.65,1048.25,4143392,1048.1100000000017,1028.7600000000004,1021.8249999999996,1011.0520000000004,1032.8090000000004,976.7742499999991,1047.6634344785464,1036.0501619884913,1026.3715587913905,1020.1996519379962,1011.188989923427,969.9493802848148,1033.2182838009142,1023.6542057166089,9.564078084305265,4.073992889849231,66.17345576464916,1030.9769883641727,0.06635812499217553,92.75092936802984,86.08939024911314,100.0,151.939752266088,-7.249070631970153,20.05625498474277,23675056,0.14303194718007006,65.43657363957833,1022.0500000000003,2.141476563429848,Low Volatility,Buy,Buy,Buy,Buy,Buy,Neutral,Buy,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,1
311.7,2015-06-26,315.05,308.55,315.0,10310913,314.55999999999904,308.3300000000006,301.07000000000005,309.7880000000001,319.68149999999923,709.2812499999997,312.34761342645066,308.9578449631235,306.5571135959751,314.9829729567885,392.238405569898,599.4130867504512,308.0237008642425,306.743699604526,1.2800012597165278,-1.445221376300963,54.628306643138274,307.36649960319374,-0.06436984429738152,77.31421121251631,85.57165342539552,76.95396722433708,74.88338403591919,-22.685788787483695,7.571103363994671,-98052861,0.04694268152487141,67.42785785571937,303.3821428571433,1.0986320940238747,Low Volatility,Neutral,Buy,Buy,Sell,Buy,Neutral,Sell,Neutral,Neutral,Buy,Sell,Buy,Sell,Sell,Neutral,ICICIBANK,0
565.5,2015-06-26,569.7,560.0,568.1,4432487,570.1000000000007,560.255000000001,558.2399999999998,554.4090000000012,563.2405000000005,513.0207499999997,566.5069234078494,563.3456959144728,560.8968352097722,558.722113798285,564.4183957847365,644.9449991829576,562.5775164109275,560.2080592927277,2.3694571181997617,0.7334265417132105,53.47297289053822,562.0054025117281,0.01623447776909596,64.51204055766797,73.42627798901576,65.762200214075,49.49076206560571,-35.48795944233203,13.596147787504302,106020846,-0.000736028260379397,55.40014892452451,558.8535714285706,0.48884644939928307,Low Volatility,Neutral,Sell,Buy,Sell,Buy,Neutral,Sell,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Neutral,AXISBANK,0
1062.85,2015-06-26,1070.95,1051.5,1067.0,1411876,1054.5800000000017,1034.1300000000006,1022.4399999999996,1011.7160000000003,1032.6640000000004,977.8824999999991,1052.7256229856976,1040.9228598087655,1029.8456960493534,1021.8722146070944,1012.2119802219729,970.8737645605878,1037.7770093700042,1026.557597885749,11.21941148425526,5.503076608730438,65.08727982061302,1035.2267232489496,0.08784727989194524,89.9752475247523,87.01710001516365,94.83004442289655,147.2537682779298,-10.024752475247686,20.012951057261066,22263180,0.17663888479468032,65.17448701087875,1026.2928571428574,1.8266742747006757,Low Volatility,Buy,Buy,Buy,Buy,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,0
562.7,2015-06-29,567.3,546.0,554.0,5390158,568.2100000000007,561.520000000001,557.4524999999998,554.9890000000013,562.6945000000004,513.7879999999997,565.2379489385663,563.2282966572959,561.068565189794,558.8781093356073,564.3843681454348,644.1266409821321,562.5963600400156,560.3926474932664,2.203712546749216,1.0274837427204118,51.60839157285989,562.0980155101644,0.02469272328724619,57.41444866920168,65.99070553443194,51.512439811096186,10.78748651563358,-42.58555133079832,14.14642294554062,100630688,0.004590264976085411,49.04650817270156,559.1392857142849,0.2517042152226583,Low Volatility,Neutral,Buy,Buy,Sell,Buy,Neutral,Sell,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Neutral,AXISBANK,0
1056.65,2015-06-29,1061.75,1030.5,1044.9,1621959,1056.4800000000018,1039.2750000000003,1023.4624999999996,1012.4840000000004,1032.4145000000003,978.869749999999,1054.0337486571318,1043.7823398435353,1032.3984869017959,1023.2360493283848,1013.0919410096566,971.727259440582,1040.6805463900037,1028.7866647090268,11.893881680976847,6.78123762317972,61.9303992133084,1038.0831601490897,0.1073752876073092,82.30198019801986,88.34271903026719,79.77225392193377,98.01760312494866,-17.698019801980127,20.89416883888673,20641221,0.1792015948947127,63.44768548232384,1030.207142857143,1.2655615711137316,Low Volatility,Neutral,Buy,Buy,Buy,Buy,Neutral,Divergence,Neutral,Neutral,Buy,Sell,Buy,Neutral,Buy,Overbought,HDFCBANK,0
