Symbol,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,date,close_price_change
HDFCBANK,1180.0,1185.0,1171.8,1174.5,1076219,2016-07-01,0
AXISBANK,535.8,545.7,535.5,542.9,6701034,2016-07-01,1
ICICIBANK,243.1,248.95,241.9,248.15,9444748,2016-07-04,1
HDFCBANK,1178.2,1179.5,1171.4,1172.8,1812463,2016-07-04,0
AXISBANK,545.5,546.95,539.5,543.85,5173772,2016-07-04,1
AXISBANK,541.2,546.25,535.25,539.7,5219466,2016-07-05,0
ICICIBANK,250.8,251.1,244.55,245.1,9431939,2016-07-05,0
HDFCBANK,1172.8,1174.3,1162.0,1165.6,534082,2016-07-05,0
HDFCBANK,1167.9,1188.75,1160.9,1185.65,1208154,2016-07-07,1
AXISBANK,539.2,545.9,535.3,542.25,4650991,2016-07-07,1
ICICIBANK,245.0,247.05,244.0,244.85,7605424,2016-07-07,0
ICICIBANK,244.5,244.5,239.55,241.95,6962010,2016-07-08,0
AXISBANK,541.0,548.5,540.0,546.45,6016471,2016-07-08,1
HDFCBANK,1185.1,1185.6,1171.25,1174.85,779717,2016-07-08,0
HDFCBANK,1186.0,1201.9,1181.05,1199.75,1275633,2016-07-11,1
ICICIBANK,246.6,250.7,246.6,249.85,8802169,2016-07-11,1
AXISBANK,551.65,553.0,541.55,544.4,6082359,2016-07-11,0
ICICIBANK,251.6,262.2,250.75,261.7,25962318,2016-07-12,1
HDFCBANK,1209.9,1209.9,1195.55,1202.15,1761508,2016-07-12,1
AXISBANK,550.0,562.1,549.15,561.0,6541827,2016-07-12,1
AXISBANK,563.7,563.7,551.1,556.85,6365885,2016-07-13,0
ICICIBANK,264.25,267.7,259.1,261.15,25680846,2016-07-13,0
HDFCBANK,1199.8,1201.95,1193.3,1197.75,1671768,2016-07-13,0
AXISBANK,555.75,561.7,553.6,560.25,4020476,2016-07-14,1
HDFCBANK,1201.0,1202.15,1192.2,1200.35,864917,2016-07-14,1
ICICIBANK,261.0,269.6,259.65,268.6,12972150,2016-07-14,1
AXISBANK,556.15,570.45,556.0,565.05,6247207,2016-07-15,1
HDFCBANK,1203.8,1226.0,1195.1,1223.7,1443554,2016-07-15,1
ICICIBANK,269.5,269.85,263.4,265.75,10464045,2016-07-15,0
AXISBANK,570.0,576.8,569.0,571.0,6641864,2016-07-18,1
ICICIBANK,265.8,271.25,262.55,263.4,13009340,2016-07-18,0
HDFCBANK,1225.0,1238.5,1222.65,1227.45,1109621,2016-07-18,1
HDFCBANK,1229.0,1230.75,1213.85,1218.35,646501,2016-07-19,0
ICICIBANK,265.0,270.5,263.25,269.15,13527318,2016-07-19,1
AXISBANK,570.7,573.85,563.85,565.45,5547223,2016-07-19,0
AXISBANK,563.3,567.85,555.85,558.25,5258296,2016-07-20,0
ICICIBANK,267.0,268.2,265.45,267.5,7174740,2016-07-20,0
HDFCBANK,1223.0,1238.5,1221.75,1232.2,1172583,2016-07-20,1
HDFCBANK,1230.7,1239.9,1222.5,1228.6,2278226,2016-07-21,0
AXISBANK,557.9,557.9,535.55,538.05,9416152,2016-07-21,0
ICICIBANK,266.9,269.0,261.3,261.9,10963970,2016-07-21,0
ICICIBANK,262.35,264.4,258.85,263.45,7761443,2016-07-22,1
HDFCBANK,1233.35,1234.65,1221.5,1230.8,1405068,2016-07-22,1
AXISBANK,537.95,545.3,532.9,537.7,8134377,2016-07-22,0
ICICIBANK,261.9,270.95,260.75,268.65,10283231,2016-07-25,1
HDFCBANK,1233.0,1249.45,1227.0,1246.95,2468221,2016-07-25,1
AXISBANK,518.5,540.0,518.5,538.1,15701682,2016-07-25,1
HDFCBANK,1242.4,1245.65,1235.15,1238.8,1416498,2016-07-26,0
AXISBANK,539.7,559.2,535.45,553.8,11437473,2016-07-26,1
ICICIBANK,268.45,269.5,260.1,261.65,10815235,2016-07-26,0
AXISBANK,553.85,558.1,543.45,548.85,7787071,2016-07-27,0
ICICIBANK,262.8,273.8,262.8,270.6,23639954,2016-07-27,1
HDFCBANK,1241.0,1247.55,1230.0,1236.95,2683684,2016-07-27,0
ICICIBANK,270.9,274.0,270.45,272.0,8892315,2016-07-28,1
HDFCBANK,1238.0,1251.25,1235.55,1248.45,2661632,2016-07-28,1
AXISBANK,548.1,553.35,538.05,543.85,12174235,2016-07-28,0
AXISBANK,542.5,551.8,542.5,546.15,4861274,2016-07-29,1
HDFCBANK,1248.0,1250.0,1235.0,1246.2,848919,2016-07-29,0
ICICIBANK,270.05,271.35,262.05,262.9,19195478,2016-07-29,0
AXISBANK,546.25,557.7,546.25,550.55,7026398,2016-08-01,1
ICICIBANK,255.9,261.3,248.2,249.5,38711865,2016-08-01,0
HDFCBANK,1249.0,1258.95,1227.65,1242.3,1390216,2016-08-01,0
AXISBANK,552.0,555.6,547.1,549.65,5749264,2016-08-02,0
ICICIBANK,249.45,249.45,245.0,245.3,18871665,2016-08-02,0
HDFCBANK,1247.0,1256.45,1240.4,1243.3,1332349,2016-08-02,1
AXISBANK,549.65,552.95,540.85,549.35,6489800,2016-08-03,0
HDFCBANK,1241.1,1249.95,1231.0,1240.45,1183469,2016-08-03,0
ICICIBANK,244.7,247.25,240.55,242.1,16282188,2016-08-03,0
HDFCBANK,1246.6,1246.7,1233.6,1241.0,1165720,2016-08-04,1
ICICIBANK,244.85,245.05,236.65,240.35,27210481,2016-08-04,0
AXISBANK,551.9,556.0,544.65,547.5,5769753,2016-08-04,0
AXISBANK,552.4,569.0,550.55,567.25,8030392,2016-08-05,1
HDFCBANK,1247.4,1255.65,1241.75,1249.25,1446228,2016-08-05,1
ICICIBANK,244.1,248.65,244.1,245.95,14824864,2016-08-05,1
AXISBANK,568.45,572.4,565.25,571.15,7360104,2016-08-08,1
HDFCBANK,1252.9,1255.0,1244.55,1249.6,1182194,2016-08-08,1
ICICIBANK,246.1,247.7,244.55,245.25,10824415,2016-08-08,0
HDFCBANK,1252.9,1252.9,1237.7,1247.2,1052714,2016-08-09,0
ICICIBANK,245.4,248.5,244.5,245.35,11492740,2016-08-09,1
AXISBANK,570.5,576.0,566.7,574.1,7958291,2016-08-09,1
ICICIBANK,246.0,246.55,238.15,239.35,11388931,2016-08-10,0
HDFCBANK,1245.0,1250.95,1219.75,1226.9,904930,2016-08-10,0
AXISBANK,574.05,575.3,563.0,567.9,6611328,2016-08-10,0
ICICIBANK,240.0,243.35,237.55,242.7,8616231,2016-08-11,1
HDFCBANK,1226.8,1235.0,1222.0,1228.25,714018,2016-08-11,1
AXISBANK,564.25,574.9,564.25,569.75,5098948,2016-08-11,1
ICICIBANK,243.5,247.6,241.2,245.95,10661351,2016-08-12,1
HDFCBANK,1231.05,1235.0,1219.4,1228.7,1160374,2016-08-12,1
AXISBANK,569.85,593.2,569.8,591.0,13209690,2016-08-12,1
ICICIBANK,246.0,249.45,243.85,248.55,11919568,2016-08-16,1
AXISBANK,593.95,593.95,580.0,583.3,11126973,2016-08-16,0
HDFCBANK,1233.0,1238.45,1213.8,1227.3,867142,2016-08-16,0
AXISBANK,588.2,598.0,585.2,589.5,9879769,2016-08-17,1
HDFCBANK,1233.4,1237.5,1226.0,1234.9,1377759,2016-08-17,1
ICICIBANK,248.1,251.6,245.2,247.6,11704650,2016-08-17,0
AXISBANK,591.1,597.3,590.8,593.15,12089285,2016-08-18,1
HDFCBANK,1238.0,1254.9,1234.55,1252.5,1527914,2016-08-18,1
ICICIBANK,247.85,253.8,247.75,252.9,18841208,2016-08-18,1
AXISBANK,595.4,597.6,586.1,588.55,9209878,2016-08-19,0
HDFCBANK,1250.0,1250.0,1241.45,1247.1,1027659,2016-08-19,0
ICICIBANK,253.0,255.7,251.55,253.9,13199558,2016-08-19,1
AXISBANK,589.9,589.95,579.4,580.25,9499230,2016-08-22,0
ICICIBANK,254.25,254.95,248.7,252.25,8251675,2016-08-22,0
HDFCBANK,1245.05,1254.45,1241.0,1250.3,1375323,2016-08-22,1
HDFCBANK,1251.0,1254.0,1246.05,1251.45,1328631,2016-08-23,1
AXISBANK,581.25,585.0,580.1,582.5,6963978,2016-08-23,1
ICICIBANK,250.45,252.0,248.75,250.2,9996201,2016-08-23,0
AXISBANK,584.85,584.85,578.65,583.4,5835501,2016-08-24,1
ICICIBANK,250.2,251.7,247.85,248.45,8389418,2016-08-24,0
HDFCBANK,1252.05,1264.2,1247.05,1261.8,1392734,2016-08-24,1
AXISBANK,586.8,594.0,585.0,586.55,17177795,2016-08-25,1
HDFCBANK,1264.0,1266.8,1254.3,1258.55,2182472,2016-08-25,0
ICICIBANK,247.95,250.2,246.1,246.95,13546690,2016-08-25,0
ICICIBANK,248.2,248.8,243.2,245.3,10445840,2016-08-26,0
AXISBANK,586.5,589.0,580.3,586.4,7531289,2016-08-26,0
HDFCBANK,1260.0,1261.9,1253.9,1257.1,630284,2016-08-26,0
AXISBANK,586.4,597.0,586.0,589.15,12461059,2016-08-29,1
HDFCBANK,1255.5,1255.5,1236.2,1238.1,736046,2016-08-29,0
ICICIBANK,245.0,252.65,244.6,250.5,8369603,2016-08-29,1
AXISBANK,592.0,599.25,588.55,591.15,11834475,2016-08-30,1
ICICIBANK,252.0,256.9,252.0,256.25,13864560,2016-08-30,1
HDFCBANK,1245.1,1270.5,1243.95,1268.65,2466902,2016-08-30,1
HDFCBANK,1269.0,1295.0,1265.5,1291.2,2790341,2016-08-31,1
AXISBANK,591.5,603.85,580.7,596.85,120541914,2016-08-31,1
ICICIBANK,257.1,260.85,257.0,258.0,15369111,2016-08-31,1
HDFCBANK,1288.0,1290.0,1275.4,1283.7,1306169,2016-09-01,0
ICICIBANK,258.75,264.0,258.75,260.95,16453500,2016-09-01,1
AXISBANK,597.05,603.0,592.0,596.65,10204784,2016-09-01,0
AXISBANK,597.7,602.0,594.25,599.2,7279782,2016-09-02,1
HDFCBANK,1285.5,1289.0,1281.15,1285.1,988797,2016-09-02,1
ICICIBANK,262.5,264.3,260.25,261.3,7303642,2016-09-02,1
ICICIBANK,262.7,273.9,262.7,272.7,21158220,2016-09-06,1
AXISBANK,602.5,637.8,602.5,635.9,15252302,2016-09-06,1
HDFCBANK,1290.05,1303.9,1290.05,1300.4,1377221,2016-09-06,1
HDFCBANK,1301.0,1305.0,1283.1,1286.75,1004111,2016-09-07,0
AXISBANK,637.75,638.3,622.5,625.1,11869960,2016-09-07,0
ICICIBANK,274.0,283.75,272.15,278.15,32162895,2016-09-07,1
HDFCBANK,1290.0,1295.25,1283.6,1289.4,726345,2016-09-08,1
ICICIBANK,278.6,280.7,275.55,276.35,11924069,2016-09-08,0
AXISBANK,626.0,634.0,619.75,629.35,8039571,2016-09-08,1
AXISBANK,615.1,624.7,611.7,613.1,9795054,2016-09-09,0
HDFCBANK,1290.0,1294.5,1278.3,1290.4,1003442,2016-09-09,1
ICICIBANK,274.55,276.0,270.1,274.1,15136252,2016-09-09,0
AXISBANK,597.8,601.85,588.4,592.1,8471237,2016-09-12,0
HDFCBANK,1274.7,1284.4,1271.5,1279.9,996432,2016-09-12,0
ICICIBANK,267.0,269.45,262.7,268.2,18743066,2016-09-12,0
ICICIBANK,266.7,273.8,266.35,271.45,15279813,2016-09-14,1
AXISBANK,593.0,604.65,590.45,601.8,5915220,2016-09-14,1
HDFCBANK,1275.0,1277.0,1265.4,1269.45,962377,2016-09-14,0
ICICIBANK,271.7,273.75,268.2,270.6,11032157,2016-09-15,0
HDFCBANK,1272.0,1283.9,1269.85,1279.6,875453,2016-09-15,1
AXISBANK,601.05,603.0,583.3,588.75,7145326,2016-09-15,0
HDFCBANK,1283.8,1304.5,1283.8,1297.85,1631454,2016-09-16,1
ICICIBANK,271.75,275.6,266.3,267.35,29959544,2016-09-16,0
AXISBANK,592.25,612.4,592.25,602.2,19309804,2016-09-16,1
HDFCBANK,1297.0,1302.5,1288.0,1290.15,1473708,2016-09-19,0
AXISBANK,603.0,606.0,592.85,594.35,5311980,2016-09-19,0
ICICIBANK,268.0,272.4,267.8,271.6,13767636,2016-09-19,1
ICICIBANK,271.9,274.2,269.35,272.1,10027634,2016-09-20,1
AXISBANK,598.8,599.0,589.15,592.95,4538973,2016-09-20,0
HDFCBANK,1292.65,1295.0,1284.05,1288.45,944562,2016-09-20,0
ICICIBANK,272.8,273.0,266.95,269.9,11578862,2016-09-21,0
AXISBANK,596.5,600.35,594.5,598.9,5480087,2016-09-21,1
HDFCBANK,1292.0,1298.0,1287.9,1293.0,1064100,2016-09-21,1
HDFCBANK,1305.0,1316.95,1300.55,1306.9,1638950,2016-09-22,1
ICICIBANK,276.0,277.9,272.3,275.5,13532986,2016-09-22,1
AXISBANK,610.0,612.0,590.0,591.8,10205715,2016-09-22,0
ICICIBANK,275.8,275.85,269.9,271.25,16343247,2016-09-23,0
AXISBANK,595.6,596.1,555.7,557.45,30222177,2016-09-23,0
HDFCBANK,1306.05,1318.45,1301.5,1312.7,1219202,2016-09-23,1
ICICIBANK,268.5,268.7,261.8,262.55,14426187,2016-09-26,0
AXISBANK,559.1,560.0,545.3,547.4,14880674,2016-09-26,0
HDFCBANK,1306.1,1308.9,1293.7,1296.15,1394193,2016-09-26,0
ICICIBANK,263.55,264.3,259.0,260.0,15778949,2016-09-27,0
HDFCBANK,1299.0,1306.15,1294.85,1298.05,1014203,2016-09-27,1
AXISBANK,551.0,554.25,538.7,541.0,9085199,2016-09-27,0
ICICIBANK,260.4,262.45,259.05,260.75,16256169,2016-09-28,1
AXISBANK,543.15,550.65,540.5,549.1,10240083,2016-09-28,1
HDFCBANK,1299.9,1300.0,1289.0,1295.25,1247413,2016-09-28,0
ICICIBANK,263.0,263.5,243.3,250.35,43764238,2016-09-29,0
HDFCBANK,1297.95,1306.0,1267.95,1277.5,4112503,2016-09-29,0
AXISBANK,554.45,554.85,523.45,539.3,16581655,2016-09-29,0
ICICIBANK,248.05,253.3,246.95,252.15,13731746,2016-09-30,1
AXISBANK,535.0,547.15,530.6,541.35,5781645,2016-09-30,1
HDFCBANK,1277.1,1281.0,1267.4,1272.85,1034607,2016-09-30,0
AXISBANK,542.95,552.3,542.9,550.9,5276340,2016-10-03,1
ICICIBANK,251.0,256.9,250.1,256.15,16420289,2016-10-03,1
HDFCBANK,1281.0,1289.9,1276.4,1287.2,975137,2016-10-03,1
AXISBANK,553.0,553.35,541.0,546.6,5690321,2016-10-04,0
ICICIBANK,256.85,259.95,254.9,258.2,14728477,2016-10-04,1
HDFCBANK,1288.6,1295.0,1282.3,1289.55,693878,2016-10-04,1
AXISBANK,550.0,550.65,533.25,535.7,8222912,2016-10-05,0
ICICIBANK,259.95,260.6,254.6,255.45,14581438,2016-10-05,0
HDFCBANK,1298.0,1300.05,1276.4,1286.1,911755,2016-10-05,0
HDFCBANK,1287.1,1295.6,1279.05,1281.95,723928,2016-10-06,0
AXISBANK,531.7,535.0,524.05,530.8,10646794,2016-10-06,0
ICICIBANK,257.0,257.05,249.2,251.25,12594971,2016-10-06,0
HDFCBANK,1284.0,1287.75,1276.25,1280.6,834366,2016-10-07,0
ICICIBANK,250.9,253.9,248.2,250.6,9551571,2016-10-07,0
AXISBANK,530.0,539.4,530.0,533.85,7702773,2016-10-07,1
AXISBANK,538.0,538.75,530.3,531.55,3261598,2016-10-10,0
HDFCBANK,1285.0,1287.9,1278.75,1284.35,1179828,2016-10-10,1
ICICIBANK,251.9,253.2,249.15,250.1,6010192,2016-10-10,0
AXISBANK,529.0,529.9,513.2,518.8,10008090,2016-10-13,0
HDFCBANK,1279.0,1279.0,1256.45,1262.75,1129839,2016-10-13,0
ICICIBANK,247.8,248.4,239.1,241.15,18851638,2016-10-13,0
AXISBANK,521.0,525.0,516.8,520.65,4314775,2016-10-14,1
ICICIBANK,241.2,243.0,239.7,241.75,9783482,2016-10-14,1
HDFCBANK,1265.75,1268.0,1254.0,1261.8,1016779,2016-10-14,0
HDFCBANK,1265.5,1266.4,1232.75,1237.7,1283840,2016-10-17,0
ICICIBANK,246.0,259.9,245.55,258.75,62802218,2016-10-17,1
AXISBANK,524.15,533.8,517.1,519.0,7930102,2016-10-17,0
HDFCBANK,1243.2,1260.0,1239.0,1257.85,652742,2016-10-18,1
ICICIBANK,259.55,271.4,259.5,270.35,38056096,2016-10-18,1
AXISBANK,523.9,534.05,518.4,532.45,13532992,2016-10-18,1
AXISBANK,535.65,542.0,529.1,535.55,10754624,2016-10-19,1
HDFCBANK,1261.1,1263.0,1248.0,1258.35,761226,2016-10-19,1
ICICIBANK,271.35,271.7,263.25,265.05,18153418,2016-10-19,0
AXISBANK,537.1,544.85,536.0,540.05,6969699,2016-10-20,1
ICICIBANK,267.15,278.9,267.15,277.6,32981980,2016-10-20,1
HDFCBANK,1260.25,1267.45,1251.0,1255.5,800089,2016-10-20,0
ICICIBANK,276.25,280.05,274.1,277.4,23966252,2016-10-21,0
AXISBANK,538.7,539.2,524.2,526.1,6526349,2016-10-21,0
HDFCBANK,1256.0,1272.95,1250.0,1270.7,989102,2016-10-21,1
AXISBANK,529.45,530.0,517.55,521.55,10660533,2016-10-24,0
HDFCBANK,1271.75,1276.85,1261.05,1263.55,813916,2016-10-24,0
ICICIBANK,279.15,286.45,279.15,284.55,20199480,2016-10-24,1
AXISBANK,520.9,531.5,520.1,529.1,7356952,2016-10-25,1
HDFCBANK,1268.0,1268.0,1244.05,1250.3,1375449,2016-10-25,0
ICICIBANK,289.2,291.6,284.6,289.25,22809701,2016-10-25,1
AXISBANK,499.0,502.0,484.5,487.55,38780250,2016-10-26,0
HDFCBANK,1243.35,1265.0,1235.05,1239.3,1341635,2016-10-26,0
ICICIBANK,284.45,284.45,277.0,278.4,27288854,2016-10-26,0
ICICIBANK,277.4,285.0,275.0,284.3,18061843,2016-10-27,1
HDFCBANK,1239.0,1257.0,1224.15,1252.1,2905965,2016-10-27,1
AXISBANK,485.0,489.6,477.3,485.65,17198496,2016-10-27,0
AXISBANK,486.9,494.0,484.55,486.9,12688495,2016-10-28,1
ICICIBANK,282.0,282.5,275.55,276.85,16649205,2016-10-28,0
HDFCBANK,1254.5,1261.9,1240.1,1259.05,1330134,2016-10-28,1
HDFCBANK,1263.3,1263.3,1250.0,1253.3,191554,2016-10-30,0
ICICIBANK,278.8,279.4,275.6,277.05,1752296,2016-10-30,1
AXISBANK,490.0,491.0,486.2,487.7,937701,2016-10-30,1
AXISBANK,488.05,488.05,474.45,475.8,10425548,2016-11-01,0
ICICIBANK,279.45,279.75,274.5,275.35,10613914,2016-11-01,0
HDFCBANK,1256.0,1263.85,1247.05,1259.8,850604,2016-11-01,1
ICICIBANK,270.0,273.25,268.75,271.9,13764234,2016-11-02,0
HDFCBANK,1251.1,1255.7,1241.5,1246.15,1618608,2016-11-02,0
AXISBANK,469.8,480.5,468.1,476.8,9885845,2016-11-02,1
AXISBANK,475.5,479.8,473.65,475.85,6631504,2016-11-03,0
ICICIBANK,272.0,276.4,268.4,269.75,11349716,2016-11-03,0
HDFCBANK,1245.0,1260.0,1231.75,1254.95,1578953,2016-11-03,1
AXISBANK,474.4,485.7,474.2,478.7,10868004,2016-11-04,1
ICICIBANK,271.9,272.5,265.35,269.8,14874085,2016-11-04,1
HDFCBANK,1252.8,1252.8,1241.75,1243.7,1433730,2016-11-04,0
ICICIBANK,275.8,281.2,272.5,278.7,17037286,2016-11-07,1
AXISBANK,484.75,489.45,482.05,485.4,6990315,2016-11-07,1
HDFCBANK,1252.0,1254.85,1240.0,1249.45,1417848,2016-11-07,1
HDFCBANK,1251.1,1258.0,1240.1,1254.3,1337041,2016-11-08,1
AXISBANK,487.05,492.45,483.25,490.85,7460548,2016-11-08,1
ICICIBANK,285.8,287.45,278.25,283.2,31957956,2016-11-08,1
AXISBANK,459.0,493.95,458.95,487.55,12824970,2016-11-09,0
HDFCBANK,1200.0,1257.4,1195.35,1251.25,3411367,2016-11-09,0
ICICIBANK,254.9,284.75,245.0,281.45,46413698,2016-11-09,0
HDFCBANK,1263.75,1283.0,1254.1,1278.55,2675184,2016-11-10,1
AXISBANK,494.0,513.6,494.0,506.95,11433458,2016-11-10,1
ICICIBANK,288.5,298.4,286.7,292.6,26488623,2016-11-10,1
HDFCBANK,1274.0,1282.0,1265.6,1275.8,1784830,2016-11-11,0
AXISBANK,505.0,512.7,495.0,498.75,7085764,2016-11-11,0
ICICIBANK,287.25,294.25,274.5,276.4,30033321,2016-11-11,0
HDFCBANK,1277.5,1289.0,1250.65,1254.75,3128131,2016-11-15,0
AXISBANK,498.0,503.0,476.75,479.3,11822835,2016-11-15,0
ICICIBANK,277.0,280.8,266.15,269.75,34510441,2016-11-15,0
AXISBANK,486.85,487.35,470.1,472.7,10704594,2016-11-16,0
ICICIBANK,276.6,278.2,264.2,266.2,24066530,2016-11-16,0
HDFCBANK,1268.0,1268.0,1240.05,1244.35,2161936,2016-11-16,0
HDFCBANK,1238.3,1248.9,1225.15,1230.2,1203906,2016-11-17,0
AXISBANK,474.35,484.4,471.35,474.1,10250008,2016-11-17,1
ICICIBANK,267.95,270.65,264.0,267.65,13321903,2016-11-17,1
AXISBANK,478.0,478.9,472.0,473.45,4572569,2016-11-18,0
HDFCBANK,1236.0,1236.0,1209.2,1211.4,1719975,2016-11-18,0
ICICIBANK,268.45,269.0,262.3,264.6,9076303,2016-11-18,0
HDFCBANK,1219.5,1219.5,1188.35,1198.7,1388130,2016-11-21,0
ICICIBANK,266.2,267.0,254.85,261.2,19659835,2016-11-21,0
AXISBANK,475.9,476.5,463.05,465.7,6217176,2016-11-21,0
AXISBANK,468.05,475.5,458.05,470.75,7313923,2016-11-22,1
HDFCBANK,1206.8,1206.8,1189.35,1198.05,2504446,2016-11-22,0
ICICIBANK,265.0,266.6,259.3,262.7,21733444,2016-11-22,1
AXISBANK,475.0,482.55,469.15,480.5,6477616,2016-11-23,1
ICICIBANK,264.1,265.85,260.5,264.95,15595314,2016-11-23,1
HDFCBANK,1203.0,1203.0,1181.1,1184.75,883173,2016-11-23,0
ICICIBANK,263.8,263.8,258.0,259.3,20511964,2016-11-24,0
HDFCBANK,1184.0,1186.3,1160.9,1165.5,3821499,2016-11-24,0
AXISBANK,479.7,479.7,466.05,468.2,8199524,2016-11-24,0
HDFCBANK,1169.0,1193.2,1158.0,1189.3,1492490,2016-11-25,1
AXISBANK,472.25,473.0,465.3,471.2,4674455,2016-11-25,1
ICICIBANK,262.4,262.4,257.05,260.1,15101544,2016-11-25,1
AXISBANK,464.0,477.6,461.15,472.9,8268812,2016-11-28,1
HDFCBANK,1180.25,1198.9,1178.1,1184.45,1032545,2016-11-28,0
ICICIBANK,256.65,256.65,253.5,255.3,29945199,2016-11-28,0
AXISBANK,473.0,475.6,463.0,464.65,7612624,2016-11-29,0
HDFCBANK,1184.7,1192.95,1176.5,1178.75,983161,2016-11-29,0
ICICIBANK,255.5,259.4,254.3,255.45,29390602,2016-11-29,1
HDFCBANK,1185.0,1202.0,1181.1,1199.6,1610710,2016-11-30,1
ICICIBANK,257.45,266.5,255.95,265.55,18846449,2016-11-30,1
AXISBANK,465.0,471.0,462.05,469.85,13575386,2016-11-30,1
ICICIBANK,266.25,268.0,257.75,259.15,14356405,2016-12-01,0
HDFCBANK,1202.3,1207.9,1193.0,1197.25,1119246,2016-12-01,0
AXISBANK,474.0,474.45,464.3,466.05,7451748,2016-12-01,0
AXISBANK,466.9,466.9,458.0,459.95,6381901,2016-12-02,0
HDFCBANK,1189.0,1201.95,1176.7,1189.1,1015668,2016-12-02,0
ICICIBANK,258.0,264.6,255.85,259.5,11159405,2016-12-02,1
ICICIBANK,259.6,261.4,257.8,260.85,7550068,2016-12-05,1
HDFCBANK,1187.6,1198.95,1176.5,1196.35,1137984,2016-12-05,1
AXISBANK,457.7,464.7,455.8,460.75,4995436,2016-12-05,1
ICICIBANK,262.25,262.65,259.55,261.0,7577438,2016-12-06,1
HDFCBANK,1195.0,1202.85,1190.2,1194.45,675741,2016-12-06,0
AXISBANK,461.8,463.2,454.35,455.95,5465618,2016-12-06,0
AXISBANK,457.85,457.85,441.25,447.1,7558363,2016-12-07,0
HDFCBANK,1201.85,1205.9,1167.0,1181.6,1407048,2016-12-07,0
ICICIBANK,262.8,264.4,251.0,258.7,12396073,2016-12-07,0
AXISBANK,449.9,452.85,447.4,449.35,7629221,2016-12-08,1
ICICIBANK,260.55,263.4,258.4,262.75,10305682,2016-12-08,1
HDFCBANK,1187.0,1205.55,1187.0,1199.5,1077424,2016-12-08,1
HDFCBANK,1199.1,1202.3,1188.0,1198.3,1096988,2016-12-09,0
ICICIBANK,263.95,269.8,263.0,268.45,15939339,2016-12-09,1
AXISBANK,451.7,458.0,445.55,456.4,7780448,2016-12-09,1
HDFCBANK,1192.0,1192.15,1181.1,1184.45,856318,2016-12-12,0
ICICIBANK,267.5,268.3,263.85,264.85,6832669,2016-12-12,0
AXISBANK,445.0,452.0,444.1,445.1,6849079,2016-12-12,0
ICICIBANK,263.4,265.35,262.5,264.4,9332383,2016-12-13,0
HDFCBANK,1180.25,1190.35,1178.55,1186.25,631717,2016-12-13,1
AXISBANK,445.8,454.45,442.3,452.95,8404874,2016-12-13,1
ICICIBANK,264.5,264.7,260.0,260.55,13062743,2016-12-14,0
AXISBANK,454.65,469.8,454.0,467.2,12775149,2016-12-14,1
HDFCBANK,1187.0,1188.0,1173.4,1175.7,1078536,2016-12-14,0
AXISBANK,459.1,479.4,459.1,478.1,18021627,2016-12-15,1
HDFCBANK,1164.2,1194.5,1163.6,1176.6,1235372,2016-12-15,1
ICICIBANK,258.7,261.7,257.75,260.3,21899638,2016-12-15,0
ICICIBANK,260.0,260.0,254.85,255.6,22713015,2016-12-16,0
AXISBANK,479.5,480.7,468.7,472.8,20477361,2016-12-16,0
HDFCBANK,1176.6,1185.0,1171.55,1182.3,813957,2016-12-16,1
HDFCBANK,1176.8,1179.5,1170.5,1176.75,790109,2016-12-19,0
AXISBANK,469.5,472.75,466.45,467.6,3735250,2016-12-19,0
ICICIBANK,255.4,258.95,254.75,257.1,6743357,2016-12-19,1
AXISBANK,469.0,469.7,460.45,461.65,4836019,2016-12-20,0
ICICIBANK,256.7,256.7,250.25,251.6,10536392,2016-12-20,0
HDFCBANK,1176.0,1185.0,1171.7,1181.9,1047498,2016-12-20,1
AXISBANK,463.55,465.8,455.1,457.7,4454408,2016-12-21,0
HDFCBANK,1184.0,1185.0,1175.0,1180.0,664719,2016-12-21,0
ICICIBANK,253.0,255.35,251.2,253.25,6987022,2016-12-21,1
ICICIBANK,252.7,254.8,250.65,252.95,8137700,2016-12-22,0
AXISBANK,455.8,455.8,445.05,447.55,6540181,2016-12-22,0
HDFCBANK,1176.4,1179.5,1168.4,1173.1,701429,2016-12-22,0
ICICIBANK,252.95,254.75,250.15,251.85,6302338,2016-12-23,0
AXISBANK,448.0,449.35,436.0,438.1,9018273,2016-12-23,0
HDFCBANK,1171.0,1189.25,1169.3,1186.25,1188129,2016-12-23,1
ICICIBANK,252.25,252.45,247.1,248.15,6151958,2016-12-26,0
HDFCBANK,1178.55,1186.1,1170.1,1175.0,1045966,2016-12-26,0
AXISBANK,435.1,435.85,427.0,432.0,4494204,2016-12-26,0
AXISBANK,431.1,438.9,431.1,437.65,4694669,2016-12-27,1
HDFCBANK,1179.3,1186.9,1173.9,1185.2,1224824,2016-12-27,1
ICICIBANK,249.0,254.35,246.7,253.55,8267726,2016-12-27,1
HDFCBANK,1189.9,1194.95,1181.0,1186.75,1626960,2016-12-28,1
AXISBANK,439.7,448.25,438.0,440.05,5072550,2016-12-28,1
ICICIBANK,254.0,254.8,251.05,251.75,8342572,2016-12-28,0
AXISBANK,442.0,445.9,437.7,444.25,6082573,2016-12-29,1
ICICIBANK,252.1,253.0,250.05,251.1,5799667,2016-12-29,0
HDFCBANK,1185.0,1207.95,1181.45,1205.2,2025204,2016-12-29,1
